layer_i,layer_j,matrix,model_variant,run_id,seed,source_experiment,task_family,token_scope,value
2,3,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.40695470571517944
3,0,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.10757221281528473
3,1,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.1327293962240219
3,2,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.40695470571517944
3,3,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0
0,0,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.0
0,1,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.22839489579200745
0,2,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.24729111790657043
0,3,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.24297261238098145
1,0,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.22839489579200745
1,1,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.0
1,2,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.2429431676864624
1,3,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.23935829102993011
2,0,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.24729111790657043
2,1,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.2429431676864624
2,2,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.0
2,3,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.16034477949142456
3,0,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.24297261238098145
3,1,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.23935829102993011
3,2,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.16034477949142456
3,3,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.0
0,0,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0
0,1,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.8985694646835327
0,2,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.5916445255279541
0,3,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.3447510302066803
1,0,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.8985694646835327
1,1,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0
1,2,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.7301692366600037
1,3,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.46201860904693604
2,0,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.5916445255279541
2,1,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.7301689982414246
2,2,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0
2,3,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.6242448687553406
3,0,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.34475094079971313
3,1,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.46201860904693604
3,2,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.6242448687553406
3,3,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0
0,0,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0
0,1,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.19286535680294037
0,2,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.08350685983896255
0,3,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.1430014967918396
1,0,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.1928653120994568
1,1,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0
1,2,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.0890243723988533
1,3,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.18460124731063843
2,0,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.08350684493780136
2,1,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.08902439475059509
2,2,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0
2,3,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.8075501918792725
3,0,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.143001526594162
3,1,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.18460124731063843
3,2,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.807549774646759
3,3,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0
0,0,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.9999997615814209
0,1,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.8250343799591064
0,2,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.48166829347610474
0,3,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.24722391366958618
1,0,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.8250343799591064
1,1,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0
1,2,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.6870436072349548
1,3,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.3693827986717224
2,0,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.48166829347610474
2,1,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.6870436072349548
2,2,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.9999998807907104
2,3,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.6024800539016724
3,0,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.24722391366958618
3,1,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.3693827986717224
3,2,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.6024800539016724
3,3,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.9999998211860657
0,0,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,1.0000001192092896
0,1,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.1725412905216217
0,2,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,-0.011650033295154572
0,3,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,-0.012812485918402672
1,0,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.1725412905216217
1,1,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.9999997615814209
1,2,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.013852974399924278
1,3,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,-0.0026148934848606586
2,0,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,-0.011650033295154572
2,1,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.013852974399924278
2,2,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.9999999403953552
2,3,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.741102397441864
3,0,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,-0.012812485918402672
3,1,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,-0.0026148934848606586
3,2,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.741102397441864
3,3,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,minimum,final_nonpadding,0.9999999403953552
0,0,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
0,1,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.8918032050132751
0,2,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.7636756896972656
0,3,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.6115589737892151
1,0,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.8918032050132751
1,1,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
1,2,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9099509119987488
1,3,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.7610124349594116
2,0,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.7636756896972656
2,1,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9099509119987488
2,2,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
2,3,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.8798062801361084
3,0,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.6115589737892151
3,1,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.7610124349594116
3,2,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.8798062801361084
3,3,residual_state_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
0,0,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
0,1,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.24233169853687286
0,2,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.16986531019210815
0,3,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.34115341305732727
1,0,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.24233169853687286
1,1,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
1,2,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.26957252621650696
1,3,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.25430014729499817
2,0,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.16986531019210815
2,1,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.26957252621650696
2,2,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
2,3,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.3027094006538391
3,0,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.34115341305732727
3,1,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.25430014729499817
3,2,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.3027094006538391
3,3,update_cosine,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
0,0,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.0
0,1,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.20874470472335815
0,2,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.22342067956924438
0,3,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.17289167642593384
1,0,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.20874470472335815
1,1,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.0
1,2,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.1923048049211502
1,3,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.19799098372459412
2,0,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.22342067956924438
2,1,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.1923048049211502
2,2,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.0
2,3,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.18906737864017487
3,0,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.17289167642593384
3,1,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.19799098372459412
3,2,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.18906737864017487
3,3,update_cancellation,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.0
0,0,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
0,1,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9433851838111877
0,2,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.8603275418281555
0,3,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.6039921641349792
1,0,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9433853626251221
1,1,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
1,2,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9409052133560181
1,3,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.6862027049064636
2,0,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.8603276014328003
2,1,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9409053325653076
2,2,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
2,3,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.745489239692688
3,0,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.603992223739624
3,1,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.6862027049064636
3,2,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.745489239692688
3,3,residual_state_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
0,0,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
0,1,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.28280895948410034
0,2,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.14801780879497528
0,3,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.18475566804409027
1,0,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.28280889987945557
1,1,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
1,2,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.17433695495128632
1,3,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.36613568663597107
2,0,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.14801783859729767
2,1,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.1743369847536087
2,2,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
2,3,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.29930543899536133
3,0,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.18475563824176788
3,1,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.366135835647583
3,2,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.29930537939071655
3,3,update_cka,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
0,0,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9999990463256836
0,1,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9231592416763306
0,2,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.8165919184684753
0,3,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.5413415431976318
1,0,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9231592416763306
1,1,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0000001192092896
1,2,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9163861274719238
1,3,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.654829204082489
2,0,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.8165919184684753
2,1,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9163861274719238
2,2,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9999999403953552
2,3,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.7106305360794067
3,0,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.5413415431976318
3,1,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.654829204082489
3,2,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.7106305360794067
3,3,residual_state_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
0,0,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9999999403953552
0,1,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.22818808257579803
0,2,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.05788479745388031
0,3,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.04890963435173035
1,0,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.22818808257579803
1,1,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9999998807907104
1,2,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.10780983418226242
1,3,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.17839281260967255
2,0,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.05788479745388031
2,1,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.10780983418226242
2,2,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.9999998211860657
2,3,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.38385888934135437
3,0,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.04890963435173035
3,1,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.17839281260967255
3,2,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,0.38385888934135437
3,3,update_rsa,goal,cycleA-e4-goal-seed-11,11,E4,sum_mod_10,final_nonpadding,1.0
0,0,residual_state_cosine,goal,cycleA-e4-goal-seed-22,22,E4,maximum,final_nonpadding,1.0
0,1,residual_state_cosine,goal,cycleA-e4-goal-seed-22,22,E4,maximum,final_nonpadding,0.784575343132019
0,2,residual_state_cosine,goal,cycleA-e4-goal-seed-22,22,E4,maximum,final_nonpadding,0.604798436164856
0,3,residual_state_cosine,goal,cycleA-e4-goal-seed-22,22,E4,maximum,final_nonpadding,0.3934732973575592
1,0,residual_state_cosine,goal,cycleA-e4-goal-seed-22,22,E4,maximum,final_nonpadding,0.784575343132019
1,1,residual_state_cosine,goal,cycleA-e4-goal-seed-22,22,E4,maximum,final_nonpadding,1.0
1,2,residual_state_cosine,goal,cycleA-e4-goal-seed-22,22,E4,maximum,final_nonpadding,0.7949252724647522
1,3,residual_state_cosine,goal,cycleA-e4-goal-seed-22,22,E4,maximum,final_nonpadding,0.5571032166481018
2,0,residual_state_cosine,goal,cycleA-e4-goal-seed-22,22,E4,maximum,final_nonpadding,0.604798436164856
2,1,residual_state_cosine,goal,cycleA-e4-goal-seed-22,22,E4,maximum,final_nonpadding,0.7949252724647522
