component,layer_i,layer_j,matrix,model_variant,run_id,seed,task_family,value
sa,1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.2593284249305725
sa,1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.0
sa,1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.2700674831867218
sa,1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.27358299493789673
sa,2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.23585982620716095
sa,2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.2700674831867218
sa,2,2,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.0
sa,2,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.23196129500865936
sa,3,0,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.23107007145881653
sa,3,1,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.27358299493789673
sa,3,2,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.23196129500865936
sa,3,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.0
sa,0,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,0,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9161948561668396
sa,0,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.727448582649231
sa,0,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5169949531555176
sa,1,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9161944389343262
sa,1,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,1,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.8545110821723938
sa,1,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.614372968673706
sa,2,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.727448582649231
sa,2,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.8545113801956177
sa,2,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,2,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7489297389984131
sa,3,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5169950127601624
sa,3,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6143728494644165
sa,3,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7489297389984131
sa,3,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,0,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,0,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3674008846282959
sa,0,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.1261897087097168
sa,0,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.31939300894737244
sa,1,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3674009442329407
sa,1,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,1,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.1456247866153717
sa,1,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.22958669066429138
sa,2,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.12618964910507202
sa,2,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.1456247717142105
sa,2,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,2,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.23185749351978302
sa,3,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.319393128156662
sa,3,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.22958672046661377
sa,3,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.23185749351978302
sa,3,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0000007152557373
sa,0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9125557541847229
sa,0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6054126620292664
sa,0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3962806761264801
sa,1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9125557541847229
sa,1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0000001192092896
sa,1,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7392271161079407
sa,1,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5168163776397705
sa,2,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6054126620292664
sa,2,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7392271161079407
sa,2,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,2,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7084699273109436
sa,3,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3962806761264801
sa,3,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5168163776397705
sa,3,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7084699273109436
sa,3,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,0,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0000001192092896
sa,0,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.33497416973114014
sa,0,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.07977446913719177
sa,0,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.11845793575048447
sa,1,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.33497416973114014
sa,1,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
sa,1,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.17276795208454132
sa,1,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.1593431979417801
sa,2,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.07977446913719177
sa,2,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.17276795208454132
sa,2,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0000001192092896
sa,2,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.23395097255706787
sa,3,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.11845793575048447
sa,3,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.1593431979417801
sa,3,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.23395097255706787
sa,3,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9999997615814209
ff,0,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,0,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.8451923131942749
ff,0,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6552497148513794
ff,0,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5394416451454163
ff,1,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.8451923131942749
ff,1,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,1,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.8291362524032593
ff,1,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7235602736473083
ff,2,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6552497148513794
ff,2,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.8291362524032593
ff,2,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,2,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9239906072616577
ff,3,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5394416451454163
ff,3,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7235602736473083
ff,3,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9239906072616577
ff,3,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,0,0,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,0,1,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5186755061149597
ff,0,2,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.4271368682384491
ff,0,3,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.33378326892852783
ff,1,0,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5186755061149597
ff,1,1,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,1,2,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5004292130470276
ff,1,3,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5126631259918213
ff,2,0,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.4271368682384491
ff,2,1,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5004292130470276
ff,2,2,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,2,3,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.4611908793449402
ff,3,0,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.33378326892852783
ff,3,1,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5126631259918213
ff,3,2,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.4611908793449402
ff,3,3,update_cosine,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,0,0,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.0
ff,0,1,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.12812703847885132
ff,0,2,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.1544843465089798
ff,0,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.17844295501708984
ff,1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.12812703847885132
ff,1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.0
ff,1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.13345561921596527
ff,1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.12756581604480743
ff,2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.1544843465089798
ff,2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.13345561921596527
ff,2,2,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.0
ff,2,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.14168208837509155
ff,3,0,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.17844295501708984
ff,3,1,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.12756581604480743
ff,3,2,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.14168208837509155
ff,3,3,update_cancellation,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.0
ff,0,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,0,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.8414404392242432
ff,0,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.598680317401886
ff,0,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.49191814661026
ff,1,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.8414404392242432
ff,1,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,1,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7346094846725464
ff,1,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6110155582427979
ff,2,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5986801981925964
ff,2,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7346091866493225
ff,2,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,2,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9200225472450256
ff,3,0,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.49191802740097046
ff,3,1,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6110156178474426
ff,3,2,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9200226664543152
ff,3,3,residual_state_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,0,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,0,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.733195960521698
ff,0,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5125916600227356
ff,0,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.31017571687698364
ff,1,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.733195960521698
ff,1,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,1,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6167109608650208
ff,1,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3637842833995819
ff,2,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.512591540813446
ff,2,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6167109608650208
ff,2,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,2,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6059608459472656
ff,3,0,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.31017571687698364
ff,3,1,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3637842535972595
ff,3,2,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6059610247612
ff,3,3,update_cka,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,0,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9999998807907104
ff,0,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7457269430160522
ff,0,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5087093114852905
ff,0,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3578389585018158
ff,1,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.7457269430160522
ff,1,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0000001192092896
ff,1,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6897644996643066
ff,1,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5109739303588867
ff,2,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5087093114852905
ff,2,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.6897644996643066
ff,2,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0000001192092896
ff,2,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.881033182144165
ff,3,0,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3578389585018158
ff,3,1,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5109739303588867
ff,3,2,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.881033182144165
ff,3,3,residual_state_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0000001192092896
ff,0,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,1.0
ff,0,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.665383517742157
ff,0,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3987274169921875
ff,0,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.24352747201919556
ff,1,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.665383517742157
ff,1,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9999997615814209
ff,1,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5221110582351685
ff,1,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3318265974521637
ff,2,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3987274169921875
ff,2,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5221110582351685
ff,2,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9999998211860657
ff,2,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5963385701179504
ff,3,0,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.24352747201919556
ff,3,1,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.3318265974521637
ff,3,2,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.5963385701179504
ff,3,3,update_rsa,baseline,cycleA-e1-baseline-seed-33,33,sum_mod_10,0.9999998211860657
sa,0,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,1.0
sa,0,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.7550632953643799
sa,0,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.5836406350135803
sa,0,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.4166620075702667
sa,1,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.7550632953643799
sa,1,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,1.0
sa,1,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.8879151940345764
sa,1,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.6847754120826721
sa,2,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.5836406350135803
sa,2,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.8879151940345764
sa,2,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,1.0
sa,2,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.8025736212730408
sa,3,0,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.4166620075702667
sa,3,1,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.6847754120826721
sa,3,2,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.8025736212730408
sa,3,3,residual_state_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,1.0
sa,0,0,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,1.0
sa,0,1,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.18598829209804535
sa,0,2,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.03746626153588295
sa,0,3,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.10245336592197418
sa,1,0,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.18598829209804535
sa,1,1,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,1.0
sa,1,2,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.03389155492186546
sa,1,3,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.16019941866397858
sa,2,0,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.03746626153588295
sa,2,1,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.03389155492186546
sa,2,2,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,1.0
sa,2,3,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.36059802770614624
sa,3,0,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.10245336592197418
sa,3,1,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.16019941866397858
sa,3,2,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.36059802770614624
sa,3,3,update_cosine,baseline,cycleA-e1-baseline-seed-44,44,maximum,1.0
sa,0,0,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.0
sa,0,1,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.19246245920658112
sa,0,2,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.2667900323867798
sa,0,3,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.24680891633033752
sa,1,0,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.19246245920658112
sa,1,1,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.0
sa,1,2,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.2262573093175888
sa,1,3,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.19497063755989075
sa,2,0,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.2667900323867798
sa,2,1,update_cancellation,baseline,cycleA-e1-baseline-seed-44,44,maximum,0.2262573093175888
